--------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                            Time             CPU   Iterations UserCounters...
benchmark_lock_unlock_get/32768/manual_time_mean                                  16.1 us         17.5 us           50 bytes_per_second=15.193Gi/s
benchmark_lock_unlock_get/32768/manual_time_median                                16.1 us         17.5 us           50 bytes_per_second=15.1926Gi/s
benchmark_lock_unlock_get/32768/manual_time_stddev                               0.075 us        0.069 us           50 bytes_per_second=71.0812Mi/s
benchmark_lock_unlock_get/32768/manual_time_cv                                    0.46 %          0.40 %            50 bytes_per_second=0.46%
benchmark_lock_unlock_get/262144/manual_time_mean                                  103 us          105 us           50 bytes_per_second=18.892Gi/s
benchmark_lock_unlock_get/262144/manual_time_median                                103 us          104 us           50 bytes_per_second=18.9286Gi/s
benchmark_lock_unlock_get/262144/manual_time_stddev                              0.612 us        0.522 us           50 bytes_per_second=112.415Mi/s
benchmark_lock_unlock_get/262144/manual_time_cv                                   0.59 %          0.50 %            50 bytes_per_second=0.58%
benchmark_lock_unlock_accumulate/1/manual_time_mean                               11.7 us         12.0 us           50 bytes_per_second=669.897Ki/s
benchmark_lock_unlock_accumulate/1/manual_time_median                             11.7 us         12.0 us           50 bytes_per_second=670.166Ki/s
benchmark_lock_unlock_accumulate/1/manual_time_stddev                            0.050 us        0.047 us           50 bytes_per_second=2.80995Ki/s
benchmark_lock_unlock_accumulate/1/manual_time_cv                                 0.43 %          0.39 %            50 bytes_per_second=0.42%
benchmark_lock_unlock_accumulate/8/manual_time_mean                               11.7 us         12.0 us           50 bytes_per_second=5.21464Mi/s
benchmark_lock_unlock_accumulate/8/manual_time_median                             11.7 us         12.0 us           50 bytes_per_second=5.21852Mi/s
benchmark_lock_unlock_accumulate/8/manual_time_stddev                            0.046 us        0.043 us           50 bytes_per_second=20.8222Ki/s
benchmark_lock_unlock_accumulate/8/manual_time_cv                                 0.40 %          0.36 %            50 bytes_per_second=0.39%
benchmark_lock_unlock_accumulate/64/manual_time_mean                              11.7 us         12.1 us           50 bytes_per_second=41.5613Mi/s
benchmark_lock_unlock_accumulate/64/manual_time_median                            11.7 us         12.1 us           50 bytes_per_second=41.6203Mi/s
benchmark_lock_unlock_accumulate/64/manual_time_stddev                           0.057 us        0.048 us           50 bytes_per_second=203.692Ki/s
benchmark_lock_unlock_accumulate/64/manual_time_cv                                0.48 %          0.40 %            50 bytes_per_second=0.48%
benchmark_lock_unlock_accumulate/512/manual_time_mean                             12.0 us         12.4 us           50 bytes_per_second=324.883Mi/s
benchmark_lock_unlock_accumulate/512/manual_time_median                           12.0 us         12.4 us           50 bytes_per_second=325Mi/s
benchmark_lock_unlock_accumulate/512/manual_time_stddev                          0.068 us        0.063 us           50 bytes_per_second=1.81963Mi/s
benchmark_lock_unlock_accumulate/512/manual_time_cv                               0.57 %          0.51 %            50 bytes_per_second=0.56%
benchmark_lock_unlock_accumulate/4096/manual_time_mean                            15.8 us         16.2 us           50 bytes_per_second=1.92869Gi/s
benchmark_lock_unlock_accumulate/4096/manual_time_median                          15.8 us         16.2 us           50 bytes_per_second=1.92876Gi/s
benchmark_lock_unlock_accumulate/4096/manual_time_stddev                         0.078 us        0.075 us           50 bytes_per_second=9.61201Mi/s
benchmark_lock_unlock_accumulate/4096/manual_time_cv                              0.49 %          0.46 %            50 bytes_per_second=0.49%
benchmark_lock_unlock_accumulate/32768/manual_time_mean                           43.3 us         43.5 us           50 bytes_per_second=5.64332Gi/s
benchmark_lock_unlock_accumulate/32768/manual_time_median                         43.2 us         43.5 us           50 bytes_per_second=5.64835Gi/s
benchmark_lock_unlock_accumulate/32768/manual_time_stddev                        0.169 us        0.152 us           50 bytes_per_second=22.117Mi/s
benchmark_lock_unlock_accumulate/32768/manual_time_cv                             0.39 %          0.35 %            50 bytes_per_second=0.38%
benchmark_lock_unlock_accumulate/262144/manual_time_mean                           270 us          269 us           50 bytes_per_second=7.23715Gi/s
benchmark_lock_unlock_accumulate/262144/manual_time_median                         270 us          269 us           50 bytes_per_second=7.24408Gi/s
benchmark_lock_unlock_accumulate/262144/manual_time_stddev                        1.08 us        0.951 us           50 bytes_per_second=29.0939Mi/s
benchmark_lock_unlock_accumulate/262144/manual_time_cv                            0.40 %          0.35 %            50 bytes_per_second=0.39%
benchmark_fence_put/1/manual_time_mean                                            4.28 us         5.54 us           50 bytes_per_second=1.78283Mi/s
benchmark_fence_put/1/manual_time_median                                          4.28 us         5.53 us           50 bytes_per_second=1.78416Mi/s
benchmark_fence_put/1/manual_time_stddev                                         0.017 us        0.026 us           50 bytes_per_second=7.16271Ki/s
benchmark_fence_put/1/manual_time_cv                                              0.40 %          0.47 %            50 bytes_per_second=0.39%
benchmark_fence_put/8/manual_time_mean                                            4.34 us         5.64 us           50 bytes_per_second=14.0642Mi/s
benchmark_fence_put/8/manual_time_median                                          4.33 us         5.64 us           50 bytes_per_second=14.0799Mi/s
benchmark_fence_put/8/manual_time_stddev                                         0.022 us        0.025 us           50 bytes_per_second=72.5295Ki/s
benchmark_fence_put/8/manual_time_cv                                              0.51 %          0.44 %            50 bytes_per_second=0.50%
benchmark_fence_put/64/manual_time_mean                                           4.36 us         5.68 us           50 bytes_per_second=111.935Mi/s
benchmark_fence_put/64/manual_time_median                                         4.36 us         5.67 us           50 bytes_per_second=112.007Mi/s
benchmark_fence_put/64/manual_time_stddev                                        0.017 us        0.027 us           50 bytes_per_second=428.558Ki/s
benchmark_fence_put/64/manual_time_cv                                             0.38 %          0.47 %            50 bytes_per_second=0.37%
benchmark_fence_put/512/manual_time_mean                                          4.54 us         5.86 us           50 bytes_per_second=861.283Mi/s
benchmark_fence_put/512/manual_time_median                                        4.53 us         5.85 us           50 bytes_per_second=862.19Mi/s
benchmark_fence_put/512/manual_time_stddev                                       0.031 us        0.041 us           50 bytes_per_second=5.81998Mi/s
benchmark_fence_put/512/manual_time_cv                                            0.69 %          0.70 %            50 bytes_per_second=0.68%
benchmark_fence_put/4096/manual_time_mean                                         6.09 us         7.18 us           50 bytes_per_second=5.01239Gi/s
benchmark_fence_put/4096/manual_time_median                                       6.08 us         7.17 us           50 bytes_per_second=5.01866Gi/s
benchmark_fence_put/4096/manual_time_stddev                                      0.031 us        0.036 us           50 bytes_per_second=26.0773Mi/s
benchmark_fence_put/4096/manual_time_cv                                           0.51 %          0.51 %            50 bytes_per_second=0.51%
benchmark_fence_put/32768/manual_time_mean                                        14.7 us         15.9 us           50 bytes_per_second=16.6404Gi/s
benchmark_fence_put/32768/manual_time_median                                      14.6 us         15.9 us           50 bytes_per_second=16.6705Gi/s
benchmark_fence_put/32768/manual_time_stddev                                     0.094 us        0.090 us           50 bytes_per_second=106.917Mi/s
benchmark_fence_put/32768/manual_time_cv                                          0.64 %          0.56 %            50 bytes_per_second=0.63%
benchmark_fence_put/262144/manual_time_mean                                       98.4 us         99.4 us           50 bytes_per_second=19.8511Gi/s
benchmark_fence_put/262144/manual_time_median                                     98.3 us         99.3 us           50 bytes_per_second=19.8723Gi/s
benchmark_fence_put/262144/manual_time_stddev                                    0.434 us        0.376 us           50 bytes_per_second=87.8754Mi/s
benchmark_fence_put/262144/manual_time_cv                                         0.44 %          0.38 %            50 bytes_per_second=0.43%
benchmark_fence_get/1/manual_time_mean                                            5.22 us         6.34 us           50 bytes_per_second=1.46095Mi/s
benchmark_fence_get/1/manual_time_median                                          5.22 us         6.33 us           50 bytes_per_second=1.46278Mi/s
benchmark_fence_get/1/manual_time_stddev                                         0.026 us        0.027 us           50 bytes_per_second=7.36799Ki/s
benchmark_fence_get/1/manual_time_cv                                              0.50 %          0.43 %            50 bytes_per_second=0.49%
benchmark_fence_get/8/manual_time_mean                                            5.23 us         6.33 us           50 bytes_per_second=11.6776Mi/s
benchmark_fence_get/8/manual_time_median                                          5.22 us         6.33 us           50 bytes_per_second=11.6905Mi/s
benchmark_fence_get/8/manual_time_stddev                                         0.026 us        0.024 us           50 bytes_per_second=58.7351Ki/s
benchmark_fence_get/8/manual_time_cv                                              0.50 %          0.38 %            50 bytes_per_second=0.49%
benchmark_fence_get/64/manual_time_mean                                           5.29 us         6.39 us           50 bytes_per_second=92.3292Mi/s
benchmark_fence_get/64/manual_time_median                                         5.28 us         6.38 us           50 bytes_per_second=92.434Mi/s
benchmark_fence_get/64/manual_time_stddev                                        0.029 us        0.029 us           50 bytes_per_second=516.781Ki/s
benchmark_fence_get/64/manual_time_cv                                             0.56 %          0.45 %            50 bytes_per_second=0.55%
benchmark_fence_get/512/manual_time_mean                                          5.49 us         6.57 us           50 bytes_per_second=711.051Mi/s
benchmark_fence_get/512/manual_time_median                                        5.49 us         6.57 us           50 bytes_per_second=711.59Mi/s
benchmark_fence_get/512/manual_time_stddev                                       0.022 us        0.021 us           50 bytes_per_second=2.81215Mi/s
benchmark_fence_get/512/manual_time_cv                                            0.40 %          0.32 %            50 bytes_per_second=0.40%
benchmark_fence_get/4096/manual_time_mean                                         6.89 us         7.81 us           50 bytes_per_second=4.4306Gi/s
benchmark_fence_get/4096/manual_time_median                                       6.87 us         7.78 us           50 bytes_per_second=4.44156Gi/s
benchmark_fence_get/4096/manual_time_stddev                                      0.069 us        0.107 us           50 bytes_per_second=44.885Mi/s
benchmark_fence_get/4096/manual_time_cv                                           1.00 %          1.37 %            50 bytes_per_second=0.99%
benchmark_fence_get/32768/manual_time_mean                                        14.7 us         15.8 us           50 bytes_per_second=16.5618Gi/s
benchmark_fence_get/32768/manual_time_median                                      14.7 us         15.8 us           50 bytes_per_second=16.5678Gi/s
benchmark_fence_get/32768/manual_time_stddev                                     0.072 us        0.077 us           50 bytes_per_second=82.4358Mi/s
benchmark_fence_get/32768/manual_time_cv                                          0.49 %          0.49 %            50 bytes_per_second=0.49%
benchmark_fence_get/262144/manual_time_mean                                        102 us          103 us           50 bytes_per_second=19.0604Gi/s
benchmark_fence_get/262144/manual_time_median                                      102 us          103 us           50 bytes_per_second=19.0774Gi/s
benchmark_fence_get/262144/manual_time_stddev                                    0.408 us        0.366 us           50 bytes_per_second=76.305Mi/s
benchmark_fence_get/262144/manual_time_cv                                         0.40 %          0.35 %            50 bytes_per_second=0.39%
benchmark_fence_accumulate/1/manual_time_mean                                     9.63 us         10.8 us           50 bytes_per_second=811.081Ki/s
benchmark_fence_accumulate/1/manual_time_median                                   9.63 us         10.8 us           50 bytes_per_second=811.629Ki/s
benchmark_fence_accumulate/1/manual_time_stddev                                  0.037 us        0.098 us           50 bytes_per_second=3.04776Ki/s
benchmark_fence_accumulate/1/manual_time_cv                                       0.38 %          0.91 %            50 bytes_per_second=0.38%
benchmark_fence_accumulate/8/manual_time_mean                                     9.66 us         10.7 us           50 bytes_per_second=6.3198Mi/s
benchmark_fence_accumulate/8/manual_time_median                                   9.65 us         10.7 us           50 bytes_per_second=6.32523Mi/s
benchmark_fence_accumulate/8/manual_time_stddev                                  0.043 us        0.079 us           50 bytes_per_second=28.1158Ki/s
benchmark_fence_accumulate/8/manual_time_cv                                       0.44 %          0.74 %            50 bytes_per_second=0.43%
benchmark_fence_accumulate/64/manual_time_mean                                    9.74 us         10.7 us           50 bytes_per_second=50.1202Mi/s
benchmark_fence_accumulate/64/manual_time_median                                  9.73 us         10.7 us           50 bytes_per_second=50.1665Mi/s
benchmark_fence_accumulate/64/manual_time_stddev                                 0.040 us        0.070 us           50 bytes_per_second=210.246Ki/s
benchmark_fence_accumulate/64/manual_time_cv                                      0.42 %          0.65 %            50 bytes_per_second=0.41%
benchmark_fence_accumulate/512/manual_time_mean                                   10.0 us         10.8 us           50 bytes_per_second=390.374Mi/s
benchmark_fence_accumulate/512/manual_time_median                                 10.0 us         10.8 us           50 bytes_per_second=390.403Mi/s
benchmark_fence_accumulate/512/manual_time_stddev                                0.087 us        0.138 us           50 bytes_per_second=3.40267Mi/s
benchmark_fence_accumulate/512/manual_time_cv                                     0.87 %          1.28 %            50 bytes_per_second=0.87%
benchmark_fence_accumulate/4096/manual_time_mean                                  13.3 us         14.0 us           50 bytes_per_second=2.30291Gi/s
benchmark_fence_accumulate/4096/manual_time_median                                13.2 us         14.0 us           50 bytes_per_second=2.30797Gi/s
benchmark_fence_accumulate/4096/manual_time_stddev                               0.130 us        0.179 us           50 bytes_per_second=23.0314Mi/s
benchmark_fence_accumulate/4096/manual_time_cv                                    0.98 %          1.28 %            50 bytes_per_second=0.98%
benchmark_fence_accumulate/32768/manual_time_mean                                 41.2 us         42.3 us           50 bytes_per_second=5.93288Gi/s
benchmark_fence_accumulate/32768/manual_time_median                               41.1 us         42.3 us           50 bytes_per_second=5.93792Gi/s
benchmark_fence_accumulate/32768/manual_time_stddev                              0.161 us        0.139 us           50 bytes_per_second=23.3972Mi/s
benchmark_fence_accumulate/32768/manual_time_cv                                   0.39 %          0.33 %            50 bytes_per_second=0.39%
benchmark_fence_accumulate/262144/manual_time_mean                                 268 us          268 us           50 bytes_per_second=7.29265Gi/s
benchmark_fence_accumulate/262144/manual_time_median                               267 us          268 us           50 bytes_per_second=7.30211Gi/s
benchmark_fence_accumulate/262144/manual_time_stddev                              1.13 us        0.986 us           50 bytes_per_second=30.9187Mi/s
benchmark_fence_accumulate/262144/manual_time_cv                                  0.42 %          0.37 %            50 bytes_per_second=0.41%
benchmark_pscw_put/1/manual_time_mean                                             4.84 us         5.99 us           50 bytes_per_second=1.5776Mi/s
benchmark_pscw_put/1/manual_time_median                                           4.83 us         5.99 us           50 bytes_per_second=1.57925Mi/s
benchmark_pscw_put/1/manual_time_stddev                                          0.021 us        0.020 us           50 bytes_per_second=6.89263Ki/s
benchmark_pscw_put/1/manual_time_cv                                               0.43 %          0.33 %            50 bytes_per_second=0.43%
benchmark_pscw_put/8/manual_time_mean                                             4.86 us         6.01 us           50 bytes_per_second=12.5668Mi/s
benchmark_pscw_put/8/manual_time_median                                           4.86 us         6.01 us           50 bytes_per_second=12.57Mi/s
benchmark_pscw_put/8/manual_time_stddev                                          0.017 us        0.016 us           50 bytes_per_second=43.4494Ki/s
benchmark_pscw_put/8/manual_time_cv                                               0.34 %          0.27 %            50 bytes_per_second=0.34%
benchmark_pscw_put/64/manual_time_mean                                            4.89 us         6.04 us           50 bytes_per_second=99.8912Mi/s
benchmark_pscw_put/64/manual_time_median                                          4.89 us         6.04 us           50 bytes_per_second=99.9251Mi/s
benchmark_pscw_put/64/manual_time_stddev                                         0.019 us        0.019 us           50 bytes_per_second=389.781Ki/s
benchmark_pscw_put/64/manual_time_cv                                              0.39 %          0.32 %            50 bytes_per_second=0.38%
benchmark_pscw_put/512/manual_time_mean                                           5.18 us         6.39 us           50 bytes_per_second=753.668Mi/s
benchmark_pscw_put/512/manual_time_median                                         5.19 us         6.40 us           50 bytes_per_second=752.438Mi/s
benchmark_pscw_put/512/manual_time_stddev                                        0.035 us        0.037 us           50 bytes_per_second=5.03986Mi/s
benchmark_pscw_put/512/manual_time_cv                                             0.67 %          0.59 %            50 bytes_per_second=0.67%
benchmark_pscw_put/4096/manual_time_mean                                          6.54 us         7.67 us           50 bytes_per_second=4.66719Gi/s
benchmark_pscw_put/4096/manual_time_median                                        6.53 us         7.66 us           50 bytes_per_second=4.67158Gi/s
benchmark_pscw_put/4096/manual_time_stddev                                       0.027 us        0.026 us           50 bytes_per_second=19.4879Mi/s
benchmark_pscw_put/4096/manual_time_cv                                            0.42 %          0.34 %            50 bytes_per_second=0.41%
benchmark_pscw_put/32768/manual_time_mean                                         15.0 us         16.3 us           50 bytes_per_second=16.2221Gi/s
benchmark_pscw_put/32768/manual_time_median                                       15.0 us         16.3 us           50 bytes_per_second=16.2274Gi/s
benchmark_pscw_put/32768/manual_time_stddev                                      0.033 us        0.048 us           50 bytes_per_second=35.622Mi/s
benchmark_pscw_put/32768/manual_time_cv                                           0.22 %          0.29 %            50 bytes_per_second=0.21%
benchmark_pscw_put/262144/manual_time_mean                                        99.7 us          101 us           50 bytes_per_second=19.5926Gi/s
benchmark_pscw_put/262144/manual_time_median                                      99.6 us          101 us           50 bytes_per_second=19.6165Gi/s
benchmark_pscw_put/262144/manual_time_stddev                                     0.578 us        0.542 us           50 bytes_per_second=114.565Mi/s
benchmark_pscw_put/262144/manual_time_cv                                          0.58 %          0.54 %            50 bytes_per_second=0.57%
benchmark_pscw_get/1/manual_time_mean                                             4.84 us         5.95 us           50 bytes_per_second=1.57669Mi/s
benchmark_pscw_get/1/manual_time_median                                           4.84 us         5.97 us           50 bytes_per_second=1.57783Mi/s
benchmark_pscw_get/1/manual_time_stddev                                          0.020 us        0.042 us           50 bytes_per_second=6.41627Ki/s
benchmark_pscw_get/1/manual_time_cv                                               0.41 %          0.70 %            50 bytes_per_second=0.40%
benchmark_pscw_get/8/manual_time_mean                                             4.84 us         5.94 us           50 bytes_per_second=12.6106Mi/s
benchmark_pscw_get/8/manual_time_median                                           4.84 us         5.93 us           50 bytes_per_second=12.6184Mi/s
benchmark_pscw_get/8/manual_time_stddev                                          0.026 us        0.033 us           50 bytes_per_second=68.4746Ki/s
benchmark_pscw_get/8/manual_time_cv                                               0.54 %          0.56 %            50 bytes_per_second=0.53%
benchmark_pscw_get/64/manual_time_mean                                            4.88 us         5.92 us           50 bytes_per_second=99.9906Mi/s
benchmark_pscw_get/64/manual_time_median                                          4.88 us         5.91 us           50 bytes_per_second=100.063Mi/s
benchmark_pscw_get/64/manual_time_stddev                                         0.026 us        0.028 us           50 bytes_per_second=530.865Ki/s
benchmark_pscw_get/64/manual_time_cv                                              0.53 %          0.48 %            50 bytes_per_second=0.52%
benchmark_pscw_get/512/manual_time_mean                                           5.30 us         6.32 us           50 bytes_per_second=736.888Mi/s
benchmark_pscw_get/512/manual_time_median                                         5.30 us         6.31 us           50 bytes_per_second=737.63Mi/s
benchmark_pscw_get/512/manual_time_stddev                                        0.025 us        0.025 us           50 bytes_per_second=3.36832Mi/s
benchmark_pscw_get/512/manual_time_cv                                             0.46 %          0.40 %            50 bytes_per_second=0.46%
benchmark_pscw_get/4096/manual_time_mean                                          6.66 us         7.86 us           50 bytes_per_second=4.58506Gi/s
benchmark_pscw_get/4096/manual_time_median                                        6.65 us         7.85 us           50 bytes_per_second=4.58796Gi/s
benchmark_pscw_get/4096/manual_time_stddev                                       0.030 us        0.032 us           50 bytes_per_second=20.9105Mi/s
benchmark_pscw_get/4096/manual_time_cv                                            0.46 %          0.41 %            50 bytes_per_second=0.45%
benchmark_pscw_get/32768/manual_time_mean                                         14.5 us         15.5 us           50 bytes_per_second=16.8519Gi/s
benchmark_pscw_get/32768/manual_time_median                                       14.5 us         15.5 us           50 bytes_per_second=16.8697Gi/s
benchmark_pscw_get/32768/manual_time_stddev                                      0.070 us        0.072 us           50 bytes_per_second=81.26Mi/s
benchmark_pscw_get/32768/manual_time_cv                                           0.48 %          0.46 %            50 bytes_per_second=0.47%
benchmark_pscw_get/262144/manual_time_mean                                        97.6 us         98.5 us           50 bytes_per_second=20.0186Gi/s
benchmark_pscw_get/262144/manual_time_median                                      97.4 us         98.3 us           50 bytes_per_second=20.0573Gi/s
benchmark_pscw_get/262144/manual_time_stddev                                     0.655 us        0.641 us           50 bytes_per_second=135.676Mi/s
benchmark_pscw_get/262144/manual_time_cv                                          0.67 %          0.65 %            50 bytes_per_second=0.66%
benchmark_pscw_accumulate/1/manual_time_mean                                      10.1 us         11.2 us           50 bytes_per_second=774.414Ki/s
benchmark_pscw_accumulate/1/manual_time_median                                    10.1 us         11.2 us           50 bytes_per_second=774.823Ki/s
benchmark_pscw_accumulate/1/manual_time_stddev                                   0.047 us        0.033 us           50 bytes_per_second=3.57204Ki/s
benchmark_pscw_accumulate/1/manual_time_cv                                        0.47 %          0.30 %            50 bytes_per_second=0.46%
benchmark_pscw_accumulate/8/manual_time_mean                                      10.2 us         11.2 us           50 bytes_per_second=5.9797Mi/s
benchmark_pscw_accumulate/8/manual_time_median                                    10.2 us         11.2 us           50 bytes_per_second=5.98416Mi/s
benchmark_pscw_accumulate/8/manual_time_stddev                                   0.045 us        0.041 us           50 bytes_per_second=26.3504Ki/s
benchmark_pscw_accumulate/8/manual_time_cv                                        0.44 %          0.36 %            50 bytes_per_second=0.43%
benchmark_pscw_accumulate/64/manual_time_mean                                     10.3 us         11.3 us           50 bytes_per_second=47.6221Mi/s
benchmark_pscw_accumulate/64/manual_time_median                                   10.2 us         11.3 us           50 bytes_per_second=47.6573Mi/s
benchmark_pscw_accumulate/64/manual_time_stddev                                  0.042 us        0.050 us           50 bytes_per_second=196.935Ki/s
benchmark_pscw_accumulate/64/manual_time_cv                                       0.41 %          0.45 %            50 bytes_per_second=0.40%
benchmark_pscw_accumulate/512/manual_time_mean                                    11.0 us         11.7 us           50 bytes_per_second=353.783Mi/s
benchmark_pscw_accumulate/512/manual_time_median                                  11.0 us         11.7 us           50 bytes_per_second=353.94Mi/s
benchmark_pscw_accumulate/512/manual_time_stddev                                 0.041 us        0.048 us           50 bytes_per_second=1.28106Mi/s
benchmark_pscw_accumulate/512/manual_time_cv                                      0.37 %          0.41 %            50 bytes_per_second=0.36%
benchmark_pscw_accumulate/4096/manual_time_mean                                   14.6 us         15.6 us           50 bytes_per_second=2.09182Gi/s
benchmark_pscw_accumulate/4096/manual_time_median                                 14.6 us         15.6 us           50 bytes_per_second=2.09184Gi/s
benchmark_pscw_accumulate/4096/manual_time_stddev                                0.083 us        0.081 us           50 bytes_per_second=12.0523Mi/s
benchmark_pscw_accumulate/4096/manual_time_cv                                     0.57 %          0.52 %            50 bytes_per_second=0.56%
benchmark_pscw_accumulate/32768/manual_time_mean                                  41.6 us         42.8 us           50 bytes_per_second=5.87305Gi/s
benchmark_pscw_accumulate/32768/manual_time_median                                41.5 us         42.8 us           50 bytes_per_second=5.87873Gi/s
benchmark_pscw_accumulate/32768/manual_time_stddev                               0.172 us        0.143 us           50 bytes_per_second=24.4249Mi/s
benchmark_pscw_accumulate/32768/manual_time_cv                                    0.41 %          0.33 %            50 bytes_per_second=0.41%
benchmark_pscw_accumulate/262144/manual_time_mean                                  269 us          269 us           50 bytes_per_second=7.26653Gi/s
benchmark_pscw_accumulate/262144/manual_time_median                                269 us          269 us           50 bytes_per_second=7.27281Gi/s
benchmark_pscw_accumulate/262144/manual_time_stddev                               1.21 us         1.07 us           50 bytes_per_second=32.8884Mi/s
benchmark_pscw_accumulate/262144/manual_time_cv                                   0.45 %          0.40 %            50 bytes_per_second=0.44%
benchmark_sendrecv_comparison/1/manual_time_mean                                  1.43 us         1.84 us           50 bytes_per_second=10.6919Mi/s
benchmark_sendrecv_comparison/1/manual_time_median                                1.43 us         1.84 us           50 bytes_per_second=10.7078Mi/s
benchmark_sendrecv_comparison/1/manual_time_stddev                               0.007 us        0.006 us           50 bytes_per_second=52.817Ki/s
benchmark_sendrecv_comparison/1/manual_time_cv                                    0.49 %          0.33 %            50 bytes_per_second=0.48%
benchmark_sendrecv_comparison/8/manual_time_mean                                  1.45 us         1.86 us           50 bytes_per_second=84.4165Mi/s
benchmark_sendrecv_comparison/8/manual_time_median                                1.45 us         1.86 us           50 bytes_per_second=84.4537Mi/s
benchmark_sendrecv_comparison/8/manual_time_stddev                               0.005 us        0.005 us           50 bytes_per_second=301.183Ki/s
benchmark_sendrecv_comparison/8/manual_time_cv                                    0.36 %          0.28 %            50 bytes_per_second=0.35%
benchmark_sendrecv_comparison/64/manual_time_mean                                 1.52 us         1.93 us           50 bytes_per_second=644.477Mi/s
benchmark_sendrecv_comparison/64/manual_time_median                               1.51 us         1.93 us           50 bytes_per_second=645.286Mi/s
benchmark_sendrecv_comparison/64/manual_time_stddev                              0.007 us        0.007 us           50 bytes_per_second=2.92673Mi/s
benchmark_sendrecv_comparison/64/manual_time_cv                                   0.46 %          0.35 %            50 bytes_per_second=0.45%
benchmark_sendrecv_comparison/512/manual_time_mean                                1.78 us         2.19 us           50 bytes_per_second=4.27876Gi/s
benchmark_sendrecv_comparison/512/manual_time_median                              1.78 us         2.19 us           50 bytes_per_second=4.28349Gi/s
benchmark_sendrecv_comparison/512/manual_time_stddev                             0.007 us        0.006 us           50 bytes_per_second=16.7089Mi/s
benchmark_sendrecv_comparison/512/manual_time_cv                                  0.39 %          0.29 %            50 bytes_per_second=0.38%
benchmark_sendrecv_comparison/4096/manual_time_mean                               10.6 us         11.9 us           50 bytes_per_second=5.73741Gi/s
benchmark_sendrecv_comparison/4096/manual_time_median                             10.6 us         11.9 us           50 bytes_per_second=5.73603Gi/s
benchmark_sendrecv_comparison/4096/manual_time_stddev                            0.090 us        0.089 us           50 bytes_per_second=48.9168Mi/s
benchmark_sendrecv_comparison/4096/manual_time_cv                                 0.85 %          0.75 %            50 bytes_per_second=0.83%
benchmark_sendrecv_comparison/32768/manual_time_mean                              47.7 us         48.9 us           50 bytes_per_second=10.2374Gi/s
benchmark_sendrecv_comparison/32768/manual_time_median                            47.7 us         48.9 us           50 bytes_per_second=10.2373Gi/s
benchmark_sendrecv_comparison/32768/manual_time_stddev                           0.216 us        0.195 us           50 bytes_per_second=46.8091Mi/s
benchmark_sendrecv_comparison/32768/manual_time_cv                                0.45 %          0.40 %            50 bytes_per_second=0.45%
benchmark_sendrecv_comparison/262144/manual_time_mean                              261 us          262 us           50 bytes_per_second=14.9572Gi/s
benchmark_sendrecv_comparison/262144/manual_time_median                            261 us          262 us           50 bytes_per_second=14.9693Gi/s
benchmark_sendrecv_comparison/262144/manual_time_stddev                           1.04 us        0.910 us           50 bytes_per_second=59.816Mi/s
benchmark_sendrecv_comparison/262144/manual_time_cv                               0.40 %          0.35 %            50 bytes_per_second=0.39%
raw_benchmark_lock_unlock_put/1/manual_time_mean                                  6.56 us         6.88 us           50 bytes_per_second=1.1625Mi/s
raw_benchmark_lock_unlock_put/1/manual_time_median                                6.56 us         6.88 us           50 bytes_per_second=1.16341Mi/s
raw_benchmark_lock_unlock_put/1/manual_time_stddev                               0.025 us        0.021 us           50 bytes_per_second=4.44505Ki/s
raw_benchmark_lock_unlock_put/1/manual_time_cv                                    0.38 %          0.30 %            50 bytes_per_second=0.37%
raw_benchmark_lock_unlock_put/8/manual_time_mean                                  6.54 us         6.86 us           50 bytes_per_second=9.33175Mi/s
raw_benchmark_lock_unlock_put/8/manual_time_median                                6.53 us         6.86 us           50 bytes_per_second=9.34095Mi/s
raw_benchmark_lock_unlock_put/8/manual_time_stddev                               0.026 us        0.019 us           50 bytes_per_second=37.4671Ki/s
raw_benchmark_lock_unlock_put/8/manual_time_cv                                    0.40 %          0.28 %            50 bytes_per_second=0.39%
raw_benchmark_lock_unlock_put/64/manual_time_mean                                 6.54 us         6.87 us           50 bytes_per_second=74.6805Mi/s
raw_benchmark_lock_unlock_put/64/manual_time_median                               6.53 us         6.87 us           50 bytes_per_second=74.7352Mi/s
raw_benchmark_lock_unlock_put/64/manual_time_stddev                              0.026 us        0.021 us           50 bytes_per_second=301.964Ki/s
raw_benchmark_lock_unlock_put/64/manual_time_cv                                   0.40 %          0.31 %            50 bytes_per_second=0.39%
raw_benchmark_lock_unlock_put/512/manual_time_mean                                6.67 us         7.01 us           50 bytes_per_second=585.639Mi/s
raw_benchmark_lock_unlock_put/512/manual_time_median                              6.67 us         7.01 us           50 bytes_per_second=585.881Mi/s
raw_benchmark_lock_unlock_put/512/manual_time_stddev                             0.028 us        0.026 us           50 bytes_per_second=2.43597Mi/s
raw_benchmark_lock_unlock_put/512/manual_time_cv                                  0.42 %          0.37 %            50 bytes_per_second=0.42%
raw_benchmark_lock_unlock_put/4096/manual_time_mean                               7.88 us         8.24 us           50 bytes_per_second=3.87084Gi/s
raw_benchmark_lock_unlock_put/4096/manual_time_median                             7.88 us         8.24 us           50 bytes_per_second=3.87524Gi/s
raw_benchmark_lock_unlock_put/4096/manual_time_stddev                            0.044 us        0.040 us           50 bytes_per_second=21.6443Mi/s
